,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation
2269,Q311850,Auguste Mariette,re_arabic_world,Arabic world,1821.0,archeologist | historian
2270,Q439374,Wahb ibn Munabbih,re_arabic_world,Arabic world,655.0,historian
2271,Q2821427,Abdul Wahid Ibn Ashir,re_arabic_world,Arabic world,1582.0,theologian
2272,Q6849630,Mikhail Mishaqa,re_arabic_world,Arabic world,1800.0,musicologist | historian
2273,Q6893433,Mohammed al-Mahdi al-Fasi,re_arabic_world,Arabic world,1624.0,historian
2274,Q19715067,Ibn Abi-r-Rijal,re_arabic_world,Arabic world,1620.0,theologian
2275,Q12243367,Mustafa al-Waez,re_arabic_world,Arabic world,1847.0,historian
2276,Q293551,Ahmed Mohammed al-Maqqari,re_arabic_world,Arabic world,1578.0,historian
2277,Q3503419,Sulaiman Al Mahri,re_arabic_world,Arabic world,1480.0,geographer
2278,Q5791819,Cristobal Lechuga,re_arabic_world,Arabic world,1557.0,mathematician
2279,Q12231971,Qasim Alkawaas,re_arabic_world,Arabic world,1829.0,chemist
2280,Q6003346,Zaynab Fawwaz,re_arabic_world,Arabic world,1844.0,historian
2281,Q10862658,William Burgess Pryer,re_arabic_world,Arabic world,1843.0,zoologist
2282,Q3158159,Jacques Auguste Dulion,re_arabic_world,Arabic world,1776.0,geographer
2283,Q12181550,Ibrahim al-Bajuri,re_arabic_world,Arabic world,1784.0,theologian
2284,Q71244972,Muhammad al-Amin al-Suhrawardi,re_arabic_world,Arabic world,1836.0,historian
2285,Q6893424,Mohammed al-Duayf,re_arabic_world,Arabic world,1752.0,historian
2286,Q2654973,George Edward Post,re_arabic_world,Arabic world,1838.0,botanist
2287,Q6534150,Ibn al-Imad al-Hanbali,re_arabic_world,Arabic world,1623.0,historian
2288,Q12228035,Ali ibn Muhammad ibn Abd al-Wahhab,re_arabic_world,Arabic world,1800.0,theologian
2289,Q4695346,Ahmad Ibn al-Qadi,re_arabic_world,Arabic world,1552.0,historian | mathematician
2290,Q2829349,Rahmatullah Kairanawi,re_arabic_world,Arabic world,1817.0,philosopher
2291,Q4664587,Abd al-Rahman al-Fasi,re_arabic_world,Arabic world,1631.0,astronomer | historian
2292,Q3826399,Mohammed al-Qadiri,re_arabic_world,Arabic world,1712.0,historian
2293,Q4664538,Abd Allah ibn Abd al-Latif Al ash-Sheikh,re_arabic_world,Arabic world,1848.0,theologian
2294,Q28936372,Sharaf al-Din Ansari,re_arabic_world,Arabic world,1620.0,historian
2295,Q1963394,Najm al-Din al-Gazzi,re_arabic_world,Arabic world,1570.0,historian
2296,Q5024438,Calvin Kingsley,re_arabic_world,Arabic world,1812.0,theologian | mathematician
2297,Q5499269,Frederik Christian von Haven,re_arabic_world,Arabic world,1728.0,theologian
2298,Q970628,Abū Muhammad al-Hasan al-Hamdānī,re_arabic_world,Arabic world,893.0,geographer | astronomer | physicist | chemist
2299,Q6893491,Mohammed ibn Qasim ibn Zakur,re_arabic_world,Arabic world,1664.0,historian
2300,Q6854381,Mahmud Ahmad Hamdi al-Falaki,re_arabic_world,Arabic world,1815.0,astronomer
2301,Q108602873,Ahmad ibn Mustafa al-Maktabi,re_arabic_world,Arabic world,1847.0,linguist
2302,Q4112243,Anton Wiest,re_arabic_world,Arabic world,1801.0,botanist
2303,Q1504016,Georg David Hardegg,re_arabic_world,Arabic world,1812.0,theologian
2304,Q5576315,Godefroy Zumoffen,re_arabic_world,Arabic world,1848.0,geologist | anthropologist | archeologist
2305,Q30960644,Husein Ryfky Tamani,re_arabic_world,Arabic world,1750.0,mathematician
2306,Q1699205,John Beasley Greene,re_arabic_world,Arabic world,1832.0,archeologist
2307,Q12178566,Ahmad Damanhuri,re_arabic_world,Arabic world,1689.0,linguist | chemist
2308,Q3818171,Abu al-Qasim al-Zayyani,re_arabic_world,Arabic world,1734.0,geographer | historian
2309,Q15453321,Albert Ribaucour,re_arabic_world,Arabic world,1845.0,mathematician
2310,Q4325822,Muhammad ash-Shawkani,re_arabic_world,Arabic world,1760.0,theologian
2311,Q12240201,Ibn Othman Al Maknassi,re_arabic_world,Arabic world,1800.0,historian
2312,Q3340184,Nicolas Champy,re_arabic_world,Arabic world,1776.0,chemist
2313,Q16715028,Hassan ibn Muhammad ibn Abd al-Wahhab,re_arabic_world,Arabic world,1800.0,theologian
2314,Q658401,Abd al-Rahman al-Jabarti,re_arabic_world,Arabic world,1756.0,theologian | historian
2315,Q1009506,George Smith,re_arabic_world,Arabic world,1840.0,archeologist | anthropologist
2316,Q6893439,Mohammed al-Rudani,re_arabic_world,Arabic world,1628.0,astronomer
2317,Q6062011,Ioannis Dimitriou,re_arabic_world,Arabic world,1826.0,archeologist | anthropologist
2318,Q58977026,Al-ʿIsāmī,re_arabic_world,Arabic world,1639.0,historian
2319,Q12240775,Mohammed Uthman al-Mirghani al-Khatim,re_arabic_world,Arabic world,1793.0,theologian
2320,Q12240855,Mohammed Illish,re_arabic_world,Arabic world,1802.0,theologian
2321,Q12208114,Hussein al-Bashadri,re_arabic_world,Arabic world,1813.0,linguist
2322,Q59258107,Mufti Ghulam Sarwar Lahori,re_arabic_world,Arabic world,1837.0,historian
2323,Q2485397,Raghib Pasha,re_arabic_world,Arabic world,1819.0,economist
2324,Q2010955,Mulla Sadra,re_arabic_world,Arabic world,1571.0,philosopher
2325,Q3108470,Mohammed al-Ifrani,re_arabic_world,Arabic world,1670.0,historian
2326,Q526842,Anthony Charles Harris,re_arabic_world,Arabic world,1790.0,archeologist | historian
2327,Q4166497,Ibn Abidin,re_arabic_world,Arabic world,1783.0,theologian
2328,Q5171463,Cornelius Van Alen Van Dyck,re_arabic_world,Arabic world,1818.0,linguist
2329,Q4116363,Mohammed Kazem Yazdi,re_arabic_world,Arabic world,1831.0,theologian
2330,Q6491480,Nicolas Bové,re_arabic_world,Arabic world,1802.0,botanist
2331,Q6696946,"Lucie, Lady Duff-Gordon",re_arabic_world,Arabic world,1821.0,linguist
2332,Q3489805,Somers Clarke,re_arabic_world,Arabic world,1841.0,historian | anthropologist
2333,Q5944459,Moḥammad Mahdī Baḥr al-ʿUlūm,re_arabic_world,Arabic world,1742.0,theologian
2334,Q12239694,Muhammad al-Kharashi,re_arabic_world,Arabic world,1601.0,theologian
2335,Q108806556,Hananiah Al-Munnir,re_arabic_world,Arabic world,1757.0,historian
2336,Q21099034,Ibn Balban al-Hanbali,re_arabic_world,Arabic world,1597.0,theologian
2337,Q4890164,Benoît Jules Mure,re_arabic_world,Arabic world,1809.0,botanist
2338,Q41600195,Elias Saleh,re_arabic_world,Arabic world,1839.0,historian
2339,Q12198098,ʻAlī Ḥasan ʻAlī ʻAbd al-Ḥamīd,re_arabic_world,Arabic world,1567.0,historian
2340,Q1466028,Yacoub Artin,re_arabic_world,Arabic world,1842.0,historian
2341,Q30127838,Jean Ernest Mercier,re_arabic_world,Arabic world,1840.0,historian
2342,Q107329671,Ibrahim al-Fatta,re_arabic_world,Arabic world,1790.0,linguist
2343,Q464670,Mastoureh Ardalan,re_arabic_world,Arabic world,1805.0,historian
2344,Q936019,Sayyid Kazim Rashti,re_arabic_world,Arabic world,1793.0,theologian
2345,Q1673452,Isaac Uziel,re_arabic_world,Arabic world,1600.0,linguist
2346,Q2848191,André Louis de Saint-Simon,re_arabic_world,Arabic world,1771.0,economist
2347,Q6400779,Mohammad Mahdi Naraqi,re_arabic_world,Arabic world,1716.0,mathematician
2348,Q29360046,Ibn Kinan,re_arabic_world,Arabic world,1663.0,historian
2349,Q2827465,Ahmad ibn Khalid al-Nasiri,re_arabic_world,Arabic world,1835.0,historian
2350,Q56506397,Ali ibn Muhammad ibn al-Walid,re_arabic_world,Arabic world,1128.0,philosopher
2351,Q426371,Ḥasan Ibn-Muḥammad al-Būrīnī,re_arabic_world,Arabic world,1556.0,historian
2352,Q6893500,Mohammed ibn al-Tayyib,re_arabic_world,Arabic world,1698.0,musicologist | linguist
2353,Q733780,Henry Salt,re_arabic_world,Arabic world,1780.0,botanist | historian | archeologist
2354,Q94931352,Samuel Kullen,re_arabic_world,Arabic world,1827.0,theologian
2355,Q6084800,Ismail Mustafa al-Falaki,re_arabic_world,Arabic world,1825.0,archeologist | astronomer | mathematician
2356,Q94025057,Muhammad Ibn Muhammad Al-Fulani Al-Kishwani,re_arabic_world,Arabic world,1699.0,astronomer | mathematician
2357,Q354842,Muhammad al-Arabi al-Darqawi,re_arabic_world,Arabic world,1760.0,philosopher
2358,Q4115262,Fairuzabadi,re_arabic_world,Arabic world,1329.0,linguist
2359,Q1995066,Abbasgulu Bakikhanov,re_arabic_world,Arabic world,1794.0,philosopher | historian
2360,Q106833560,As'ad al-Shaddudi,re_arabic_world,Arabic world,1826.0,linguist | mathematician
2361,Q76858,Theodor Bilharz,re_arabic_world,Arabic world,1825.0,anatomist
2362,Q890572,Boghos Bedros XI. Emanuelian,re_arabic_world,Arabic world,1829.0,philosopher
2363,Q15407180,Marie Adèle Pierre Jules Tissot,re_arabic_world,Arabic world,1838.0,geologist
2364,Q1454805,Thimi Mitko,re_arabic_world,Arabic world,1820.0,historian
2365,Q1280525,Vaso Pasha,re_arabic_world,Arabic world,1825.0,historian
2366,Q6892887,Mohammed Akensus,re_arabic_world,Arabic world,1797.0,historian
2367,Q41595924,Elias al-Qudsi,re_arabic_world,Arabic world,1850.0,linguist
2368,Q61994814,Daniel Pidgeon,re_arabic_world,Arabic world,1833.0,geologist
2369,Q42279499,Abdullah ibn Husayn al-Suwaydi,re_arabic_world,Arabic world,1692.0,linguist
2370,Q107113171,Yusuf Bakhus,re_arabic_world,Arabic world,1845.0,linguist
2371,Q10324829,Maqqari,re_arabic_world,Arabic world,1591.0,historian
2372,Q456820,Thomas Hodgkin,re_arabic_world,Arabic world,1798.0,anatomist
2373,Q6532754,Ibn Abi Al-Soroor al-Bakri,re_arabic_world,Arabic world,1588.0,historian
2374,Q3646767,Mustafa Âlî,re_arabic_world,Arabic world,1541.0,historian
2375,Q108604695,Muhammad Hamid al-Saqqaf,re_arabic_world,Arabic world,1849.0,astronomer
2376,Q12222908,Abd as-Salam al-Alami,re_arabic_world,Arabic world,1834.0,astronomer
2377,Q12178686,Aḥmad ibn Ḥusayn Nāʼib al-Anṣārī,re_arabic_world,Arabic world,1840.0,historian
2378,Q3785847,Hisham ibn Urwah,re_arabic_world,Arabic world,680.0,theologian
2379,Q51884,John of Damascus,re_arabic_world,Arabic world,675.0,theologian | astronomer | philosopher
2380,Q958986,Ishtori Haparchi,re_arabic_world,Arabic world,1280.0,geographer
2381,Q2857127,Antonin Kapoustine,re_arabic_world,Arabic world,1817.0,archeologist | linguist
2382,Q2804843,'Abdu Llâh Ibn Muhammad Al Ma'âfirî,re_arabic_world,Arabic world,1050.0,theologian
2383,Q337029,Abu al-Aswad al-Du'ali,re_arabic_world,Arabic world,603.0,linguist
2384,Q2916804,Mujir al-Din,re_arabic_world,Arabic world,1456.0,historian
2385,Q2899164,Nissim Behar,re_arabic_world,Arabic world,1848.0,linguist
2386,Q4267,Adémar de Chabannes,re_arabic_world,Arabic world,988.0,historian
2387,Q111301,Johannes Roth,re_arabic_world,Arabic world,1815.0,botanist | zoologist
2388,Q115917,Carl Adolf Otth,re_arabic_world,Arabic world,1803.0,botanist | zoologist
2389,Q96523,Conrad Schick,re_arabic_world,Arabic world,1822.0,archeologist | anthropologist
2390,Q4165518,Khalid ibn Yazid,re_arabic_world,Arabic world,655.0,chemist
2391,Q1458532,Friedrich Braun,re_arabic_world,Arabic world,1850.0,theologian
2392,Q12218718,Shuraih Al-Qadhi,re_arabic_world,Arabic world,593.0,historian
2393,Q12183510,Sulaimān Ibn-Mihrān Al-A’mash,re_arabic_world,Arabic world,680.0,theologian
2394,Q7023320,Yaakov Yitzhaki,re_arabic_world,Arabic world,1846.0,historian
2395,Q112128,Husayn ibn Ali,re_arabic_world,Arabic world,626.0,theologian
2396,Q18575962,Charles Drake,re_arabic_world,Arabic world,1846.0,zoologist
2397,Q7062531,Joseph Schwarz,re_arabic_world,Arabic world,1804.0,geographer
2398,Q214465,Christoph Hoffmann,re_arabic_world,Arabic world,1815.0,theologian
2399,Q6957308,Ibrahim al-Nakhai,re_arabic_world,Arabic world,670.0,theologian
2400,Q56250455,Ahmad Ibn-Muhammad Ibn-al-Haʾim,re_arabic_world,Arabic world,1352.0,mathematician
2401,Q2275364,Severus Sebokht,re_arabic_world,Arabic world,575.0,astronomer | philosopher
2402,Q4116087,Ka'ab al-Ahbar,re_arabic_world,Arabic world,600.0,theologian
2403,Q4670027,Abu 'Amr ibn al-'Ala',re_arabic_world,Arabic world,689.0,linguist
2404,Q20507225,Mesrop Smbatyants,re_arabic_world,Arabic world,1833.0,historian
2405,Q8776305,Enrique de Vedia,re_arabic_world,Arabic world,1802.0,historian
2406,Q12222362,Amir al-Sha'bi,re_arabic_world,Arabic world,641.0,historian
2407,Q1567837,Ibn Abi Ishaq,re_arabic_world,Arabic world,650.0,linguist
2408,Q1881341,Sinan ibn Thabit,re_arabic_world,Arabic world,880.0,astronomer | mathematician
2409,Q11944385,Radegunda de Treviño,re_arabic_world,Arabic world,1119.0,philosopher
2410,Q1655912,Aḥmad Ibn-ʿAlī Ibn-Zunbul,re_arabic_world,Arabic world,1500.0,historian
2411,Q12202948,Taqi al-Din al-Subki,re_arabic_world,Arabic world,1284.0,theologian
2412,Q423210,Banū Mūsā,re_arabic_world,Arabic world,900.0,astronomer | mathematician
2413,Q12182782,Ibn Muti al-Zawawi,re_arabic_world,Arabic world,1168.0,linguist
2414,Q503130,Hunayn ibn Ishaq,re_arabic_world,Arabic world,808.0,philosopher
2415,Q11917497,Al-Ja'd ibn Dirham,re_arabic_world,Arabic world,700.0,theologian | philosopher
2416,Q12227970,Ibn Yunus Nabati,re_arabic_world,Arabic world,1389.0,philosopher
2417,Q335966,Jonah ibn Janah,re_arabic_world,Arabic world,990.0,linguist
2418,Q335145,Ibn al-Baitar,re_arabic_world,Arabic world,1197.0,botanist | pharmacologist
2419,Q12198436,Bischr ibn al-Muʿtamir,re_arabic_world,Arabic world,800.0,theologian
2420,Q4703386,Al-Zuhri,re_arabic_world,Arabic world,1130.0,geographer
2421,Q21208389,Ibn al-A'lam,re_arabic_world,Arabic world,901.0,astronomer
2422,Q510650,Hilal al-Sabi',re_arabic_world,Arabic world,969.0,historian
2423,Q19288802,Ibn al-Samh,re_arabic_world,Arabic world,979.0,astronomer | mathematician
2424,Q5984319,Ibn al-Wardi,re_arabic_world,Arabic world,1290.0,botanist | zoologist | historian | geographer
2425,Q508501,Ibn Idhari,re_arabic_world,Arabic world,1300.0,historian
2426,Q1959585,Ibn al-Tiqtaqa,re_arabic_world,Arabic world,1262.0,linguist | historian
2427,Q4115511,Abu al-Hassan al-Amiri,re_arabic_world,Arabic world,913.0,philosopher
2428,Q451427,Usama ibn Munqidh,re_arabic_world,Arabic world,1095.0,historian
2429,Q67092995,Ismail al-Hadhiri,re_arabic_world,Arabic world,1137.0,linguist
2430,Q7507290,Sibt al-Maridini,re_arabic_world,Arabic world,1423.0,astronomer
2431,Q55064769,Charles Leprieur,re_arabic_world,Arabic world,1848.0,zoologist
2432,Q328748,Saadia Gaon,re_arabic_world,Arabic world,882.0,philosopher
2433,Q12252153,Yousef ibn Mohamed ibn Masoud al-Sarmari,re_arabic_world,Arabic world,1296.0,linguist
2434,Q1356575,Ibn al-Qalanisi,re_arabic_world,Arabic world,1071.0,historian
2435,Q425501,Al-Azraqi,re_arabic_world,Arabic world,800.0,historian
2436,Q5984286,Ibn abd al-Malik al-Marrakushi,re_arabic_world,Arabic world,1237.0,historian
2437,Q648487,Al-Mada'ini,re_arabic_world,Arabic world,753.0,historian
2438,Q400919,Ahmad al-Qalqashandi,re_arabic_world,Arabic world,1355.0,mathematician
2439,Q15431116,Al-Quda'i,re_arabic_world,Arabic world,950.0,historian
2440,Q3571329,Yahya Ibn Khaldun,re_arabic_world,Arabic world,1332.0,historian
2441,Q287492,Ali ibn Ridwan,re_arabic_world,Arabic world,988.0,astronomer
2442,Q3460213,Ibn Juljul,re_arabic_world,Arabic world,943.0,pharmacologist
2443,Q5984161,Ibn Abi Tahir Tayfur,re_arabic_world,Arabic world,819.0,geographer | linguist | historian
2444,Q6122255,Sayf ibn Umar,re_arabic_world,Arabic world,750.0,historian
2445,Q1186444,Abu al-Salt,re_arabic_world,Arabic world,1068.0,astronomer | philosopher
2446,Q2995629,Mohammed ibn Adjurrum,re_arabic_world,Arabic world,1273.0,linguist
2447,Q2637918,Abu'l-Barakāt al-Baghdādī,re_arabic_world,Arabic world,1080.0,philosopher
2448,Q1393417,Ali ibn Sahl Rabban al-Tabari,re_arabic_world,Arabic world,838.0,philosopher
2449,Q3478584,Senoussi,re_arabic_world,Arabic world,1426.0,theologian
2450,Q46420,Ibn Arabi,re_arabic_world,Arabic world,1165.0,philosopher
2451,Q3478100,Wasil ibn Ata,re_arabic_world,Arabic world,700.0,theologian
2452,Q314978,Ali ibn al-Husayn Zayn al-'Abidin,re_arabic_world,Arabic world,659.0,theologian
2453,Q5847266,Ibn Duqmaq,re_arabic_world,Arabic world,1349.0,historian
2454,Q536837,Isaac Israeli ben Solomon,re_arabic_world,Arabic world,832.0,philosopher
2455,Q3772847,Ibn Amira,re_arabic_world,Arabic world,1186.0,historian
2456,Q203142,Ibn al-Farid,re_arabic_world,Arabic world,1181.0,philosopher
2457,Q57419639,Aladdin al-Shirazi,re_arabic_world,Arabic world,1386.0,logician
2458,Q316364,Yaqut al-Hamawi,re_arabic_world,Arabic world,1178.0,geographer | historian
2459,Q4702931,Al-Mufaddal ibn Abi al-Fada'il,re_arabic_world,Arabic world,1201.0,historian
2460,Q311462,Abulfeda,re_arabic_world,Arabic world,1273.0,geographer | astronomer | historian
2461,Q228203,Zufar ibn al-Hudhail,re_arabic_world,Arabic world,728.0,theologian
2462,Q4702369,Al-Fakihi,re_arabic_world,Arabic world,839.0,historian
2463,Q6533412,Ibn al-Ḥājib,re_arabic_world,Arabic world,1175.0,historian
2464,Q3292293,Abu Mansur Mauhub al-Jawaliqi,re_arabic_world,Arabic world,1074.0,linguist
2465,Q315377,Ali al-Hadi,re_arabic_world,Arabic world,829.0,theologian
2466,Q12223451,Abdullah bin Asaad Al-Yafi'i,re_arabic_world,Arabic world,1298.0,historian
2467,Q108733998,Abu al-Faraj al-Armanazi,re_arabic_world,Arabic world,1051.0,historian
2468,Q42298432,Nasrallah al-Baghdadi,re_arabic_world,Arabic world,1332.0,linguist
2469,Q4670097,Abu Bakr Ibn Mujāhid,re_arabic_world,Arabic world,900.0,theologian
2470,Q467161,Samuel ibn Naghrillah,re_arabic_world,Arabic world,993.0,linguist | philosopher
2471,Q3603848,Abū Isḥāq al-Shīrāzī,re_arabic_world,Arabic world,1003.0,theologian
2472,Q12220160,"Ṣafadī, Khalīl ibn Aybak",re_arabic_world,Arabic world,1296.0,historian
2473,Q62709380,Mohamed Bahri Ben Abdessattar,re_arabic_world,Arabic world,1750.0,theologian
2474,Q3147432,Ibn Abi-Dínar al-Qayrawaní,re_arabic_world,Arabic world,1650.0,historian
2475,Q12198099,Ibrāhīm ibn ʻUmar Biqāʻī,re_arabic_world,Arabic world,1407.0,historian
2476,Q584679,Muḥammad ibn Ibrāhīm al-Fazārī,re_arabic_world,Arabic world,746.0,astronomer | mathematician
2477,Q14095767,Muqātil ibn Sulaymān,re_arabic_world,Arabic world,701.0,theologian
2478,Q12182523,al-Qāsim ibn Fīrruh Shāṭibī,re_arabic_world,Arabic world,1144.0,theologian
2479,Q4115307,Al-Jubba'i,re_arabic_world,Arabic world,849.0,theologian | philosopher
2480,Q6536134,Ibn Sallâm al-Jumahî,re_arabic_world,Arabic world,756.0,linguist
2481,Q945425,Mashallah ibn Athari,re_arabic_world,Arabic world,740.0,astronomer | mathematician
2482,Q42298972,Ibn Habib al-Halabi,re_arabic_world,Arabic world,1310.0,historian
2483,Q7395439,Sa'id ibn Aws al-Ansari,re_arabic_world,Arabic world,743.0,linguist
2484,Q307665,Abd Allah ibn al-Zubayr,re_arabic_world,Arabic world,624.0,theologian
2485,Q1151805,Al-Qurtubi,re_arabic_world,Arabic world,1214.0,theologian
2486,Q4120128,Al-Sakhawi,re_arabic_world,Arabic world,1428.0,historian
2487,Q4322459,Zarkashi,re_arabic_world,Arabic world,1344.0,historian
2488,Q3535817,ʿAbd Allāh ibn al-Ḥusayn al- ʿUkbarī,re_arabic_world,Arabic world,1143.0,mathematician
2489,Q39837,Averroes,re_arabic_world,Arabic world,1126.0,astronomer | philosopher
2490,Q67654781,Ibn al-Kharrat al-Dawalibi,re_arabic_world,Arabic world,1240.0,linguist
2491,Q144639,Zakariya al-Qazwini,re_arabic_world,Arabic world,1203.0,geographer | zoologist | historian | mathematician
2492,Q179759,Al-Kindi,re_arabic_world,Arabic world,801.0,philosopher | musicologist | astronomer | mathematician
2493,Q22908812,Abul Hasan Hankari,re_arabic_world,Arabic world,1018.0,theologian
2494,Q1061624,Chananel ben Chushiel,re_arabic_world,Arabic world,990.0,theologian
2495,Q980179,Safi al-Din al-Urmawi,re_arabic_world,Arabic world,1216.0,musicologist
2496,Q302956,Aaron ben Elijah,re_arabic_world,Arabic world,1328.0,theologian
2497,Q3069371,Ibn al‐Ha'im al‐Ishbili,re_arabic_world,Arabic world,1213.0,astronomer | philosopher | mathematician
2498,Q11079,Muḥammad ibn Jābir al-Ḥarrānī al-Battānī,re_arabic_world,Arabic world,858.0,astronomer | mathematician
2499,Q15603559,Abū Bakr al-Darbandī,re_arabic_world,Arabic world,1068.0,theologian
2500,Q4540405,'Abd al-'Aziz al-Wafa'i,re_arabic_world,Arabic world,1408.0,astronomer
2501,Q4116044,Harith al-Muhasibi,re_arabic_world,Arabic world,781.0,theologian
2502,Q6532914,Ibn Abī Shaiba,re_arabic_world,Arabic world,776.0,historian
2503,Q251259,Ibn Tufayl,re_arabic_world,Arabic world,1110.0,philosopher
2504,Q557361,Yahya of Antioch,re_arabic_world,Arabic world,980.0,historian
2505,Q307250,'Abd al-Hamīd ibn Turk,re_arabic_world,Arabic world,800.0,mathematician
2506,Q57259185,Ibn al-Ayni,re_arabic_world,Arabic world,1433.0,linguist
2507,Q340519,Ahimaaz ben Paltiel,re_arabic_world,Arabic world,1017.0,historian
2508,Q2719051,Ibn Sab'in,re_arabic_world,Arabic world,1217.0,philosopher
2509,Q6532706,Ibn Abi al-Dunya,re_arabic_world,Arabic world,823.0,historian
2510,Q316349,Abu al-Hasan al-Ash'ari,re_arabic_world,Arabic world,873.0,theologian | philosopher
2511,Q16126606,al-Qāsim ibn ʻAbd Allāh Ibn Quṭlūbughā,re_arabic_world,Arabic world,1399.0,theologian | historian
2512,Q4670034,Abu 'Ubaida,re_arabic_world,Arabic world,728.0,historian
2513,Q1378989,Eutychius of Alexandria,re_arabic_world,Arabic world,877.0,historian
2514,Q367319,Ibn Jubayr,re_arabic_world,Arabic world,1145.0,geographer
2515,Q4063579,Altaïr Ibn-La'Ahad,re_arabic_world,Arabic world,1165.0,philosopher | historian
2516,Q9294,Ibn Khaldun,re_arabic_world,Arabic world,1332.0,philosopher | sociologist | economist | anthropologist | historian
2517,Q293608,Ibn al-Banna' al-Marrakushi,re_arabic_world,Arabic world,1256.0,astronomer | mathematician
2518,Q330821,Abraham ibn Daud,re_arabic_world,Arabic world,1110.0,philosopher | historian
2519,Q20003180,Ibn al-Dubaythi,re_arabic_world,Arabic world,1163.0,historian
2520,Q4695507,Ahmad al-Buni,re_arabic_world,Arabic world,1200.0,mathematician
2521,Q12178189,Ibn ʿAqil,re_arabic_world,Arabic world,1298.0,linguist
2522,Q2478044,Alī ibn Ahmad al-Nasawī,re_arabic_world,Arabic world,1010.0,astronomer | mathematician
2523,Q2820894,Abu l-Faraj at-Tayyib,re_arabic_world,Arabic world,980.0,philosopher
2524,Q107345083,Abdullah ibn al-Hasan al-Qurtubi,re_arabic_world,Arabic world,1161.0,linguist
2525,Q28714887,Muhammad ibn Saʿdān al-Ḍarīr,re_arabic_world,Arabic world,778.0,linguist
2526,Q1379164,Taqi al-Din Muhammad ibn Ma'ruf,re_arabic_world,Arabic world,1526.0,astronomer | mathematician
2527,Q846536,Ibn al-Adim,re_arabic_world,Arabic world,1192.0,historian
2528,Q12181595,Sidi Brahim Riahi,re_arabic_world,Arabic world,1766.0,theologian
2529,Q20383681,Abu al-Qassim al-Amidi,re_arabic_world,Arabic world,905.0,linguist
2530,Q239355,Solomon ibn Gabirol,re_arabic_world,Arabic world,1021.0,philosopher
2531,Q52200506,Ibn Naja al-Erbili,re_arabic_world,Arabic world,1190.0,linguist | philosopher
2532,Q557961,Al-Khatib al-Baghdadi,re_arabic_world,Arabic world,1002.0,historian
2533,Q119679,Ibn Qayyim Al-Jawziy,re_arabic_world,Arabic world,1292.0,theologian
2534,Q481455,Abu-Shama al-Maqdissí,re_arabic_world,Arabic world,1203.0,historian
2535,Q107344255,Abu al-Hajjaj al-Balawi,re_arabic_world,Arabic world,1132.0,linguist
2536,Q11937838,Izz al-Din ibn Shaddad,re_arabic_world,Arabic world,1217.0,historian
2537,Q4121967,Ibn al-Majdi,re_arabic_world,Arabic world,1359.0,astronomer | mathematician
2538,Q3303997,Abu Sulayman Sijistani,re_arabic_world,Arabic world,932.0,philosopher
2539,Q732363,Ibn 'Abd al-Barr,re_arabic_world,Arabic world,978.0,historian
2540,Q846343,Sibt ibn al-Jawzi,re_arabic_world,Arabic world,1186.0,historian
2541,Q55997606,Ibn al-Uqlishi,re_arabic_world,Arabic world,1097.0,linguist
2542,Q2922506,Busiri,re_arabic_world,Arabic world,1213.0,mathematician
2543,Q5963182,Abū al-Ṣalāḥ al-Ḥalabī,re_arabic_world,Arabic world,984.0,theologian
2544,Q285255,Al-Waqidi,re_arabic_world,Arabic world,747.0,historian
2545,Q2481432,Ibn al-Qifti,re_arabic_world,Arabic world,1172.0,historian
2546,Q2665215,Ibrahim ibn Adham,re_arabic_world,Arabic world,718.0,theologian
2547,Q20422810,Muḥammad ibn ʻAbd al-Malik Hamadhānī,re_arabic_world,Arabic world,1071.0,historian
2548,Q11133,Abū Ishāq Ibrāhīm al-Zarqālī,re_arabic_world,Arabic world,1027.0,astronomer
2549,Q3147440,Ibn Xabbat,re_arabic_world,Arabic world,1221.0,historian
2550,Q6820252,Al-Jaṣṣās,re_arabic_world,Arabic world,918.0,theologian
2551,Q423600,`Abdullah ibn `Abbas,re_arabic_world,Arabic world,619.0,historian
2552,Q3321466,Ibn al-Abbar,re_arabic_world,Arabic world,1199.0,historian
2553,Q2822098,Abul Barakat al-Balafiki,re_arabic_world,Arabic world,1264.0,historian
2554,Q3751049,Al-Udri,re_arabic_world,Arabic world,1003.0,historian
2555,Q6538102,Ibn Hisham Al-Ansari,re_arabic_world,Arabic world,1309.0,linguist
2556,Q367330,Ibn Hawqal,re_arabic_world,Arabic world,943.0,geographer
2557,Q2730946,Ahmed Ibn Abi Dhiaf,re_arabic_world,Arabic world,1804.0,historian
2558,Q298439,Abu al-Wafa Buzjani,re_arabic_world,Arabic world,940.0,astronomer | mathematician
2559,Q107355618,Abd al-Malik ibn al-Siraj,re_arabic_world,Arabic world,1009.0,linguist
2560,Q633027,Mahmoud Kabadou,re_arabic_world,Arabic world,1815.0,theologian
2561,Q3317409,Mkhitar of Ani,re_arabic_world,Arabic world,1200.0,historian
2562,Q2898339,Judah ibn Kuraish,re_arabic_world,Arabic world,850.0,linguist
2563,Q2745220,Ibn Hayyan,re_arabic_world,Arabic world,987.0,historian
2564,Q5907908,Ibn Bassal,re_arabic_world,Arabic world,1050.0,botanist
2565,Q9593473,al-Musabbihi,re_arabic_world,Arabic world,977.0,historian
2566,Q1299570,Ibn Zafar,re_arabic_world,Arabic world,1104.0,philosopher | political scientist
